gene_symbol,uniprotkb_ac
C6orf226,Q5I0X4
TTC32,Q5I0X7
ALG10B,Q5I7T1
ALG10B,Q5I7T1
CRB2,Q5IJ48
DEFB121,Q5J5C9
EMC4,Q5J8M3
MS4A13,Q5J8X5
ZNF311,Q5JNZ3
ZNF311,Q5JNZ3
RPS26P11,Q5JNZ5
ZNF831,Q5JPB2
ZNF831,Q5JPB2
NOMO2,Q5JPE7
ANKRD36C,Q5JPF3
ANKRD36C,Q5JPF3
EARS2,Q5JPH6
C3orf38,Q5JPI3
EEF1AKMT2,Q5JPI9
EEF1AKMT2,Q5JPI9
CT47A11,Q5JQC4
AKAP4,Q5JQC9
LINC01556,Q5JQF7
LINC01556,Q5JQF7
PABPC1L2A,Q5JQF8
PABPC1L2B,Q5JQF8
OR2B11,Q5JQS5
GCSAML,Q5JQS6
GCSAML,Q5JQS6
PPM1J,Q5JR12
MTUS2,Q5JR59
TCTEX1D4,Q5JR98
TCTEX1D4,Q5JR98
MIA3,Q5JRA6
FAM47A,Q5JRC9
PAGE2B,Q5JRK9
PAGE2B,Q5JRK9
CXorf66,Q5JRM2
OR10J3,Q5JRS4
TMEM255A,Q5JRV8
PITRM1,Q5JRX3
RALGPS1,Q5JS13
NHLRC3,Q5JS37
PSMG4,Q5JS54
WDR44,Q5JSH3
INTS6L,Q5JSJ4
DOCK11,Q5JSL3
FGD3,Q5JSP0
FGD3,Q5JSP0
KHDC1L,Q5JSQ8
MEIG1,Q5JSS6
EFHC2,Q5JST6
PRRC2B,Q5JSZ5
RAB41,Q5JT25
RAB41,Q5JT25
HGNC:32040,Q5JT78
C1orf137,Q5JT78
KLF17,Q5JT82
PLAC9,Q5JTB6
PLAC9,Q5JTB6
AMER1,Q5JTC6
TJAP1,Q5JTD0
TJAP1,Q5JTD0
LRRC73,Q5JTD7
LRRC73,Q5JTD7
RRP12,Q5JTH9
COA6,Q5JTJ3
WDR38,Q5JTN6
TOR1AIP1,Q5JTV8
CEP78,Q5JTW2
CBWD3,Q5JTY5
C9orf152,Q5JTZ5
AARS2,Q5JTZ9
AARS2,Q5JTZ9
TCTE1,Q5JU00
TCTE1,Q5JU00
CFAP157,Q5JU67
TOR2A,Q5JU69
TOR2A,Q5JU69
IQSEC2,Q5JU85
IQSEC2,Q5JU85
SOHLH1,Q5JUK2
SOHLH1,Q5JUK2
SOHLH1,Q5JUK2
KCNT1,Q5JUK3
KCNT1,Q5JUK3
PAGE3,Q5JUK9
PAGE3,Q5JUK9
FAM78A,Q5JUQ0
TEX30,Q5JUR7
KRBOX4,Q5JUW0
SPIN3,Q5JUX0
FRMPD3,Q5JV73
PCID2,Q5JVF3
PCID2,Q5JVF3
ZNF484,Q5JVG2
ZNF506,Q5JVG8
EFHC1,Q5JVL4
HABP4,Q5JVS0
C1orf141,Q5JVX7
CALHM4,Q5JW98
CALHM4,Q5JW98
GNAS,Q5JWF2
ACTL10,Q5JWF8
DOPEY1,Q5JWR5
DOP1A,Q5JWR5
FAM209B,Q5JX69
FAM209A,Q5JX71
SIRPB2,Q5JXA9
UBE2NL,Q5JXB2
MIIP,Q5JXC2
METTL24,Q5JXM2
GLRA4,Q5JXX5
TMEM31,Q5JXX7
GPRASP1,Q5JY77
GPRASP1,Q5JY77
KIAA1755,Q5JYT7
EPHA10,Q5JZY3
CLLU1OS,Q5K130
CLLU1,Q5K131
CLLU1,Q5K131
PRSS36,Q5K4E3
SLC27A3,Q5K4L6
SLC27A3,Q5K4L6
SAMD9,Q5K651
SAMD9,Q5K651
DGKK,Q5KSL6
COLEC12,Q5KU26
COLEC12,Q5KU26
SPECC1,Q5M775
SPECC1,Q5M775
RNFT1,Q5M7Z0
SLC35D3,Q5M8T2
CCDC158,Q5M9N0
NKAPL,Q5M9Q1
CDKL4,Q5MAI5
ZNF569,Q5MCW4
PPP4R3B,Q5MIZ7
PPP4R3B,Q5MIZ7
SPANXN5,Q5MJ07
SPANXN4,Q5MJ08
SPANXN3,Q5MJ09
SPANXN3,Q5MJ09
SPANXN2,Q5MJ10
SPDYC,Q5MJ68
SPDYA,Q5MJ70
SPDYA,Q5MJ70
FBXO47,Q5MNV8
WDR45B,Q5MNZ6
WIPI1,Q5MNZ9
ENTPD8,Q5MY95
EOGT,Q5NDL2
CTSL3P,Q5NE16
FFAR4,Q5NUL3
SAMD4B,Q5PRF9
SAMD4B,Q5PRF9
BRMS1L,Q5PSV4
SLC10A5,Q5PT55
HGNC:35152,Q5QFB9
NEXMIF,Q5QGS0
RTP2,Q5QGT7
RTP2,Q5QGT7
CLEC12A,Q5QGZ9
TCHHL1,Q5QJ38
TBCEL,Q5QJ74
TBCEL,Q5QJ74
DNTTIP2,Q5QJE6
ACER2,Q5QJU3
HIST2H2BF,Q5QNW6
DCAF10,Q5QP82
RABGAP1L,Q5R372
PLA2G2C,Q5R387
PLA2G2C,Q5R387
ELFN2,Q5R3F8
TTC38,Q5R3I4
TTC38,Q5R3I4
CALHM6,Q5R3K3
FAM74A1,Q5RGS3
ERICH3,Q5RHP9
COX20,Q5RI15
COX20,Q5RI15
CBWD5,Q5RIA9
EXOSC6,Q5RKV6
RBM48,Q5RL73
LRRK2,Q5S007
LRRK2,Q5S007
PPM1L,Q5SGD2
TMEM201,Q5SNT2
C1orf167,Q5SNV9
HGNC:18147,Q5SQ13
LY6G6F,Q5SQ64
ANKRD20A2,Q5SQ80
C6orf136,Q5SQH8
ATAT1,Q5SQI0
ATAT1,Q5SQI0
SNAP47,Q5SQN1
VAX1,Q5SQQ9
SH2D4B,Q5SQS7
SH2D4B,Q5SQS7
C10orf120,Q5SQS8
HGNC:32346,Q5SR53
PIK3CD-AS1,Q5SR53
MFSD14B,Q5SR56
HGNC:23418,Q5SRD0
TIMM23B,Q5SRD1
NUP188,Q5SRE5
PHYHD1,Q5SRE7
TTC39A,Q5SRH9
MANEA,Q5SRI9
MANEA,Q5SRI9
C6orf10,Q5SRN2
TSBP1,Q5SRN2
LY6G5C,Q5SRR4
MUC21,Q5SSG8
HP1BP3,Q5SSJ5
SAPCD1,Q5SSQ6
SAPCD1,Q5SSQ6
VARS2,Q5ST30
TMEM240,Q5SV17
PERM1,Q5SV97
C1orf100,Q5SVJ3
ZBTB41,Q5SVQ8
SLC25A30,Q5SVS4
ZMYM1,Q5SVZ6
ZMYM1,Q5SVZ6
DACT2,Q5SW24
CEP170,Q5SW79
LDLRAP1,Q5SW96
PPP1R15B,Q5SWA1
PPP1R15B,Q5SWA1
TMEM69,Q5SWH9
PRAMEF14,Q5SWL7
PRAMEF14,Q5SWL7
PRAMEF19,Q5SWL8
C10orf55,Q5SWW7
C1orf27,Q5SWX8
ODR4,Q5SWX8
PLEKHS1,Q5SXH7
ZNF678,Q5SXM1
ZNF678,Q5SXM1
SNAPC4,Q5SXM2
SNAPC4,Q5SXM2
DNLZ,Q5SXM8
COL5A1-AS1,Q5SY13
NOL9,Q5SY16
NOL9,Q5SY16
NOL9,Q5SY16
S100A7L2,Q5SY68
CATSPERE,Q5SY80
FAM201A,Q5SY85
FRMPD1,Q5SYB0
CLVS2,Q5SYC1
NHSL1,Q5SYE7
C9orf50,Q5SZB4
C9orf50,Q5SZB4
C6orf141,Q5SZD1
C6orf141,Q5SZD1
C6orf141,Q5SZD1
GLYATL3,Q5SZD4
LDLRAD2,Q5SZI1
BEND6,Q5SZJ8
FREM2,Q5SZK8
FREM2,Q5SZK8
CEP85L,Q5SZL2
CELF3,Q5SZQ8
SZT2,Q5T011
HYI,Q5T013
C9orf129,Q5T035
C9orf129,Q5T035
FAM120AOS,Q5T036
MORN1,Q5T089
ZNF362,Q5T0B9
ZNF362,Q5T0B9
TPRG1L,Q5T0D9
CC2D1B,Q5T0F9
HGNC:33805,Q5T0J3
C1orf220,Q5T0J3
TEX35,Q5T0J7
SPATA46,Q5T0L3
CFAP70,Q5T0N1
CFAP70,Q5T0N1
FNBP1L,Q5T0N5
8-Mar,Q5T0T0
8-Mar,Q5T0T0
CCDC122,Q5T0U0
FAM83B,Q5T0W9
FAM83B,Q5T0W9
C6orf132,Q5T0Z8
UBXN11,Q5T124
RARS2,Q5T160
DCST1,Q5T197
DCST2,Q5T1A1
AXDND1,Q5T1B0
HGNC:27275,Q5T1B1
C10orf91,Q5T1B1
THEM4,Q5T1C6
EYS,Q5T1H1
CHCHD2P9,Q5T1J5
FAM182A,Q5T1J6
FKBP15,Q5T1M5
AKNAD1,Q5T1N1
SLC35F1,Q5T1Q4
HIVEP3,Q5T1R4
NCMAP,Q5T1S8
NCMAP,Q5T1S8
DDX59,Q5T1V6
ZC3H13,Q5T200
ZC3H13,Q5T200
TRAPPC3L,Q5T215
UTF1,Q5T230
SPOUT1,Q5T280
C10orf128,Q5T292
TMEM273,Q5T292
TREML2,Q5T2D2
OTUD3,Q5T2D3
C10orf76,Q5T2E6
ARMH3,Q5T2E6
HGNC:23469,Q5T2L2
AKR1C8P,Q5T2L2
ATAD3C,Q5T2N8
CCNYL2,Q5T2Q4
PDSS1,Q5T2R2
ARMC4,Q5T2S8
ARMC4,Q5T2S8
MPP7,Q5T2T1
MPP7,Q5T2T1
PDZK1,Q5T2W1
PDZK1,Q5T2W1
FAM182B,Q5T319
FAM182B,Q5T319
TMEM63B,Q5T3F8
TMEM63B,Q5T3F8
GPATCH4,Q5T3I0
LRIF1,Q5T3J3
ABCC10,Q5T3U5
BVES-AS1,Q5T3Y7
IBA57,Q5T440
GJC2,Q5T442
HECTD3,Q5T447
RBM20,Q5T481
RBM20,Q5T481
CERCAM,Q5T4B2
TMTC4,Q5T4D3
ZFYVE27,Q5T4F4
SFRP5,Q5T4F7
CASC10,Q5T4H9
C6orf52,Q5T4I8
UBR4,Q5T4S7
TMEM170B,Q5T4T1
SYCP2L,Q5T4T6
ARTN,Q5T4W7
C1orf194,Q5T5A4
C1orf194,Q5T5A4
LCE3C,Q5T5A8
LCE3E,Q5T5B0
LCE3E,Q5T5B0
STXBP5,Q5T5C0
ZNF684,Q5T5D7
ZNF684,Q5T5D7
HGNC:32041,Q5T5F5
ADAMTSL4-AS1,Q5T5F5
SWT1,Q5T5J6
SWT1,Q5T5J6
CCNJ,Q5T5M9
C6orf118,Q5T5N4
KIAA1217,Q5T5P2
CCDC183,Q5T5S1
ARHGAP21,Q5T5U3
BEND3,Q5T5X7
BEND3,Q5T5X7
CAMSAP1,Q5T5Y3
ADGRF1,Q5T601
ZNF648,Q5T619
ZNF648,Q5T619
MRPL2,Q5T653
MRPL2,Q5T653
CFAP58,Q5T655
C10orf62,Q5T681
AVPI1,Q5T686
AVPI1,Q5T686
ATXN7L2,Q5T6C5
DCAF12,Q5T6F0
DCAF12,Q5T6F0
UBAP2,Q5T6F2
UBAP2,Q5T6F2
UBAP2,Q5T6F2
IDNK,Q5T6J7
ERMARD,Q5T6L9
LINC00242,Q5T6M2
TPTE2P1,Q5T6R2
PHF19,Q5T6S3
C9orf64,Q5T6V5
C9orf64,Q5T6V5
FAM162B,Q5T6X4
GPRC6A,Q5T6X5
LDLRAD1,Q5T700
HGNC:23509,Q5T742
C10orf25,Q5T742
KPRP,Q5T749
KPRP,Q5T749
C1orf68,Q5T750
LCE1C,Q5T751
LCE1D,Q5T752
LCE1E,Q5T753
LCE1F,Q5T754
IFIT1B,Q5T764
KIF24,Q5T7B8
C1QTNF12,Q5T7M4
FAM69A,Q5T7M9
DIPK1A,Q5T7M9
L1TD1,Q5T7N2
L1TD1,Q5T7N2
KANK4,Q5T7N3
LCE1A,Q5T7P2
LCE1B,Q5T7P3
TMEM78,Q5T7P6
TMEM78,Q5T7P6
SYT6,Q5T7P8
SYT6,Q5T7P8
C1orf185,Q5T7R7
GORAB,Q5T7V8
ZNF618,Q5T7W0
TSTD2,Q5T7W7
GPR158,Q5T848
PRR9,Q5T870
LELP1,Q5T871
ERCC6L2,Q5T890
PPP1R26,Q5T8A7
PPP1R26,Q5T8A7
ACBD5,Q5T8D3
ACBD5,Q5T8D3
FAM102B,Q5T8I3
HENMT1,Q5T8I9
HENMT1,Q5T8I9
RBM26,Q5T8P6
RBM26,Q5T8P6
C9orf66,Q5T8R8
COMMD3-BMI1,Q5T8Z1
IER5L,Q5T953
ATAD3B,Q5T9A4
FAM102A,Q5T9C2
PIP5KL1,Q5T9C9
ARMC12,Q5T9G4
WLS,Q5T9L3
CCDC18,Q5T9S5
TEDDM1,Q5T9Z0
RNF187,Q5TA31
INTS11,Q5TA45
CPTP,Q5TA50
CPTP,Q5TA50
LCE3A,Q5TA76
LCE3B,Q5TA77
LCE4A,Q5TA78
LCE2A,Q5TA79
LCE2C,Q5TA81
LCE2D,Q5TA82
HES5,Q5TA89
TTC22,Q5TAA0
RIPPLY2,Q5TAB7
NBPF12,Q5TAG4
SLC9C2,Q5TAH2
UTP14C,Q5TAP6
DCAF8,Q5TAQ9
COL13A1,Q5TAT6
ZCCHC11,Q5TAX3
TUT4,Q5TAX3
DEPDC1,Q5TB30
CEP162,Q5TB80
FRY,Q5TBA9
RNASEH2B,Q5TBB1
BCL2L15,Q5TBC7
C9orf153,Q5TBE3
C9orf153,Q5TBE3
N4BP2L1,Q5TBK1
N4BP2L1,Q5TBK1
ATP1A1-AS1,Q5TC04
ATPAF1,Q5TC12
ATPAF1,Q5TC12
GRTP1,Q5TC63
ZBTB37,Q5TC79
RC3H1,Q5TC82
OGFRL1,Q5TC84
OGFRL1,Q5TC84
CYP4A22,Q5TCH4
LCE5A,Q5TCM9
MAGI3,Q5TCQ9
AK9,Q5TCS8
MAP3K21,Q5TCX8
TTBK1,Q5TCY1
SH3PXD2A,Q5TCZ1
SH3PXD2A,Q5TCZ1
RSPH4A,Q5TD94
FHL5,Q5TD97
FHL5,Q5TD97
DDI2,Q5TDH0
LGSN,Q5TDP6
C20orf194,Q5TEA3
SEL1L2,Q5TEA6
SEL1L2,Q5TEA6
ZNF697,Q5TEC3
ZNF697,Q5TEC3
HIST2H3PS2,Q5TEC6
HIST2H3PS2,Q5TEC6
THEMIS2,Q5TEJ8
NDUFAF5,Q5TEU4
HGNC:32021,Q5TEV5
HGNC:21404,Q5TEZ4
C6orf163,Q5TEZ5
SOGA3,Q5TF21
MFSD4B,Q5TF39
IFFO2,Q5TF58
NT5DC1,Q5TFE4
ZC2HC1B,Q5TFG8
SIRPB1,Q5TFQ8
ARHGAP40,Q5TG30
ARHGAP40,Q5TG30
SERTAD4-AS1,Q5TG53
HGNC:32332,Q5TG92
C1orf195,Q5TG92
FAXC,Q5TGI0
SAMD5,Q5TGI4
HDGFL1,Q5TGJ6
PXDC1,Q5TGL8
MROH9,Q5TGP6
HES3,Q5TGS1
TSPO2,Q5TGU0
TSPO2,Q5TGU0
TMCO4,Q5TGY1
AHDC1,Q5TGY3
AHDC1,Q5TGY3
MINOS1,Q5TGZ0
ARFGEF3,Q5TH69
STPG1,Q5TH74
STPG1,Q5TH74
VPS13D,Q5THJ4
PRR14L,Q5THK1
EFCAB6,Q5THR3
NBPF14,Q5TI25
NBPF14,Q5TI25
MEI1,Q5TIA1
CCDC181,Q5TID7
VWA5B1,Q5TIE3
VWA5B1,Q5TIE3
VWA5B1,Q5TIE3
LIN9,Q5TKA1
FAM72A,Q5TYM5
ZNF658,Q5TYW1
ZNF658,Q5TYW1
ANKRD20A1,Q5TYW2
OR2G6,Q5TZ20
CROCC,Q5TZA2
CROCC,Q5TZA2
ANKRD45,Q5TZF3
SPATA31A1,Q5TZJ5
SPATA31A1,Q5TZJ5
FAM74A4,Q5TZK3
TMEM164,Q5U3C3
GDF5OS,Q5U4N7
GDF5OS,Q5U4N7
ASPHD1,Q5U4P2
MEX3C,Q5U5Q3
HECTD2,Q5U5R9
HECTD2,Q5U5R9
HECTD2,Q5U5R9
LYRM7,Q5U5X0
FAM222A,Q5U5X8
FAM222A,Q5U5X8
AGBL2,Q5U5Z8
ATF7IP2,Q5U623
C12orf60,Q5U649
C12orf60,Q5U649
RASIP1,Q5U651
GPR157,Q5UAW9
EMC10,Q5UCC4
PIK3R6,Q5UE93
RIF1,Q5UIP0
VPS53,Q5VIR6
VPS53,Q5VIR6
ZNF468,Q5VIY5
MANEAL,Q5VSG8
STRIP1,Q5VSL9
LCN1P1,Q5VSP4
SPANXN1,Q5VSR9
ABHD17B,Q5VST6
OBSCN,Q5VST9
GKAP1,Q5VSY0
NUTM2D,Q5VT03
NUTM2D,Q5VT03
CEP350,Q5VT06
CDC42BPA,Q5VT25
CDC42BPA,Q5VT25
HGNC:23667,Q5VT28
HGNC:17986,Q5VT33
LINC01545,Q5VT33
FAM78B,Q5VT40
FAM78B,Q5VT40
RPRD2,Q5VT52
1-Mar,Q5VT66
ANXA8L1,Q5VT79
SYDE2,Q5VT97
PRAMEF20,Q5VT98
LRRC38,Q5VT99
PRAMEF17,Q5VTA0
RNF220,Q5VTB9
RNF220,Q5VTB9
GFI1B,Q5VTD9
EEF1A1P5,Q5VTE0
ANGEL2,Q5VTE6
CFAP126,Q5VTH2
WDR78,Q5VTH9
KLHDC7A,Q5VTJ3
FNDC7,Q5VTL7
PRPF38B,Q5VTL8
AGAP9,Q5VTM2
AGAP9,Q5VTM2
TTC39B,Q5VTQ0
RNF20,Q5VTR2
RNF20,Q5VTR2
C9orf135,Q5VTT2
MYOM3,Q5VTT5
ATP5EP2,Q5VTU8
ATP5F1EP2,Q5VTU8
HHAT,Q5VTY9
HHAT,Q5VTY9
SPATA31A5,Q5VU36
PDE4DIP,Q5VU43
PDE4DIP,Q5VU43
AGBL4,Q5VU57
NUP210L,Q5VU65
C1orf189,Q5VU69
DCAF12L1,Q5VU92
CACHD1,Q5VU97
CACHD1,Q5VU97
ZNF318,Q5VUA4
FAM171A1,Q5VUB5
FAM69B,Q5VUD6
DIPK1B,Q5VUD6
C1orf53,Q5VUE5
SFMBT2,Q5VUG0
SFMBT2,Q5VUG0
HGNC:23465,Q5VUJ5
AGAP7P,Q5VUJ5
LRCH2,Q5VUJ6
EFCAB2,Q5VUJ9
EFCAB2,Q5VUJ9
SDHAF4,Q5VUM1
ANKRD20A3,Q5VUR7
AADACL3,Q5VUY0
AADACL3,Q5VUY0
AADACL4,Q5VUY2
FOXD4L5,Q5VV16
OTUD1,Q5VV17
ARHGEF16,Q5VV41
CDKAL1,Q5VV42
KIAA0319,Q5VV43
KIAA0319,Q5VV43
ZNF691,Q5VV52
ATRNL1,Q5VV63
PPRC1,Q5VV67
TMEM244,Q5VVB8
C1orf146,Q5VVC0
C1orf146,Q5VVC0
FKBP1C,Q5VVH2
FKBP1C,Q5VVH2
IRAK1BP1,Q5VVH5
MYSM1,Q5VVJ2
CCDC30,Q5VVM6
SPATA31A6,Q5VVP1
YOD1,Q5VVQ6
C1orf140,Q5VVS0
GARNL3,Q5VVW2
UBE2U,Q5VVX9
METTL11B,Q5VVY1
DCAF12L2,Q5VW00
AGAP6,Q5VW22
AGAP6,Q5VW22
BROX,Q5VW32
FOCAD,Q5VW36
FOCAD,Q5VW36
GPR107,Q5VW38
HACD4,Q5VWC8
HACD4,Q5VWC8
TAF3,Q5VWG9
TCERG1L,Q5VWI1
SNX30,Q5VWJ9
NBPF6,Q5VWK0
IL23R,Q5VWK5
PRAMEF18,Q5VWM3
PRAMEF8,Q5VWM4
PRAMEF15,Q5VWM5
FAM208B,Q5VWN6
FAM208B,Q5VWN6
FAM46C,Q5VWP2
TENT5C,Q5VWP2
MLIP,Q5VWP3
RSBN1,Q5VWQ0
DAB2IP,Q5VWQ8
DAB2IP,Q5VWQ8
FYB2,Q5VWT5
C1QL3,Q5VWW1
KHDRBS2,Q5VWX1
LYPLAL1,Q5VWZ2
SPATA1,Q5VX52
SUSD4,Q5VX71
SAMD13,Q5VXD3
SAMD13,Q5VXD3
PRAMEF6,Q5VXH4
PRAMEF7,Q5VXH5
LIPN,Q5VXI9
LIPN,Q5VXI9
LIPK,Q5VXJ0
LIPK,Q5VXJ0
CDCP2,Q5VXM1
SYPL2,Q5VXT5
NKAIN2,Q5VXU1
CHIC1,Q5VXU3
C9orf84,Q5VXU9
C9orf84,Q5VXU9
IER5,Q5VY09
PEAR1,Q5VY43
PEAR1,Q5VY43
RAET1L,Q5VY80
RAET1L,Q5VY80
MALRD1,Q5VYJ5
ECPAS,Q5VYK3
C9orf131,Q5VYM1
SPATA31A3,Q5VYP0
MEDAG,Q5VYS4
MEDAG,Q5VYS4
ZCCHC6,Q5VYS8
TUT7,Q5VYS8
FOXB2,Q5VYV0
SLX4IP,Q5VYV7
RNLS,Q5VYX0
ANKRD22,Q5VYY1
LIPM,Q5VYY2
NXNL2,Q5VZ03
SHE,Q5VZ18
SHE,Q5VZ18
TDRD10,Q5VZ19
KIAA1614,Q5VZ46
MORN5,Q5VZ52
JAKMIP3,Q5VZ66
JAKMIP3,Q5VZ66
IZUMO3,Q5VZ72
IZUMO3,Q5VZ72
DENND4C,Q5VZ89
DMRTA1,Q5VZB9
NAA35,Q5VZE5
NAA35,Q5VZE5
MBNL2,Q5VZF2
TMEM268,Q5VZI3
CARMIL1,Q5VZK9
ZMYM4,Q5VZL5
RRAGB,Q5VZM2
DUSP27,Q5VZP5
TEX36,Q5VZQ5
TEX36,Q5VZQ5
NUTM2G,Q5VZR2
MFSD14C,Q5VZR4
MFSD14C,Q5VZR4
C10orf113,Q5VZT2
METTL21C,Q5VZV1
METTL21C,Q5VZV1
PLPP4,Q5VZY2
ARMC3,Q5W041
LIPJ,Q5W064
LIPJ,Q5W064
ERICH6B,Q5W0A0
RNF219,Q5W0B1
TMEM236,Q5W0B7
C9orf57,Q5W0N0
USPL1,Q5W0Q7
BSPRY,Q5W0U4
FAM160B1,Q5W0V3
ZDHHC20,Q5W0Z9
SPRYD7,Q5W111
CST9,Q5W186
CST9LP1,Q5W188
RESP18,Q5W5W9
TTC23,Q5W5X9
TTC23,Q5W5X9
TENT4A,Q5XG87
CES4A,Q5XG92
CES4A,Q5XG92
LYSMD4,Q5XG99
LYSMD4,Q5XG99
KRT79,Q5XKE5
FAM219B,Q5XKK7
FAM219B,Q5XKK7
BTBD8,Q5XKL5
C19orf70,Q5XKP0
OTP,Q5XKR4
FAM104B,Q5XKR9
CARD17,Q5XLA6
RNF123,Q5XPI4
FBXO31,Q5XUX0
FBXW9,Q5XUX1
FBXW9,Q5XUX1
FBXW10,Q5XX13
ANO1,Q5XXA6
HGNC:19427,Q5YKI7
GGNBP1,Q5YKI7
CD276,Q5ZPR3
ALS2CL,Q60I27
ALS2CL,Q60I27
TRIQK,Q629K1
TRIQK,Q629K1
ZKSCAN2,Q63HK3
TSHZ3,Q63HK5
AFMID,Q63HM1
PCNX4,Q63HM2
PCNX4,Q63HM2
PLCXD3,Q63HM9
FAM205BP,Q63HN1
RNF213,Q63HN8
AP1AR,Q63HQ0
EGFLAM,Q63HQ2
TNS2,Q63HR2
SLC22A10,Q63ZE4
KANK2,Q63ZY3
KANK2,Q63ZY3
NSUN5P2,Q63ZY6
WASHC2A,Q641Q2
METRNL,Q641Q3
LPCAT4,Q643R3
FRG2,Q64ET8
WDR25,Q64LD2
WDR25,Q64LD2
EEF1DP3,Q658K8
SAXO2,Q658L1
WSCD1,Q658N2
WSCD1,Q658N2
STEAP3,Q658P3
STEAP3,Q658P3
FAM90A2P,Q658T7
FAM91A1,Q658Y4
FAM91A1,Q658Y4
FAM91A1,Q658Y4
ICE2,Q659A1
LARP1B,Q659C4
CEP135,Q66GS9
TBC1D9B,Q66K14
ZNF385C,Q66K41
DCAF15,Q66K64
TMEM198,Q66K66
TMEM198,Q66K66
MAP1S,Q66K74
CPZ,Q66K79
CPZ,Q66K79
RUSC1-AS1,Q66K80
E4F1,Q66K89
E4F1,Q66K89
E4F1,Q66K89
PPP2R2D,Q66LE6
ARL6IP4,Q66PJ3
ATG9B,Q674R7
KAZN,Q674X7
ATG16L1,Q676U5
B3GNTL1,Q67FW5
B3GNTL1,Q67FW5
RAP1GAP2,Q684P5
MUC17,Q685J3
STEAP4,Q687X5
STEAP4,Q687X5
OLFML2A,Q68BL7
OLFML2B,Q68BL8
NUGGC,Q68CJ6
CREB3L3,Q68CJ9
ACSM2B,Q68CK6
ACSM2B,Q68CK6
TPGS2,Q68CL5
HGSNAT,Q68CP4
HGSNAT,Q68CP4
ARID2,Q68CP9
MROH7,Q68CQ1
MROH7,Q68CQ1
DIEXF,Q68CQ4
GLT8D1,Q68CQ7
GLT8D1,Q68CQ7
SEL1L3,Q68CR1
LRRC66,Q68CR7
RPGRIP1L,Q68CZ1
TNS3,Q68CZ2
HAUS3,Q68CZ6
HAUS3,Q68CZ6
SLFN13,Q68D06
SPTY2D1,Q68D10
PMS2CL,Q68D20
TMEM215,Q68D42
DENND2C,Q68D51
NCR3LG1,Q68D85
CCDC102B,Q68D86
CCDC102B,Q68D86
CCDC102B,Q68D86
CCDC102B,Q68D86
MBLAC2,Q68D91
MBLAC2,Q68D91
FMN1,Q68DA7
ANKS6,Q68DC2
PLA2G4F,Q68DD2
USF3,Q68DE3
USF3,Q68DE3
LMBRD2,Q68DH5
LMBRD2,Q68DH5
ZNF776,Q68DI1
ZNF776,Q68DI1
ZFYVE26,Q68DK2
MSL1,Q68DK7
MSL1,Q68DK7
C18orf63,Q68DL7
C2orf16,Q68DN1
CRYBG3,Q68DQ2
KCTD16,Q68DU8
KCTD16,Q68DU8
RNF43,Q68DV7
RNF43,Q68DV7
FRMPD2,Q68DX3
ZNF626,Q68DY1
ZNF772,Q68DY9
INTS3,Q68E01
ZNF57,Q68EA5
ZNF57,Q68EA5
ARHGAP17,Q68EM7
KIAA0895L,Q68EN5
LHX8,Q68G74
LEMD1,Q68G75
DUPD1,Q68J44
DUPD1,Q68J44
KCTD11,Q693B1
SLC6A19,Q695T7
TMEM42,Q69YG0
CDCA2,Q69YH5
NAIF1,Q69YI7
CWF19L1,Q69YN2
VIRMA,Q69YN4
SPECC1L,Q69YQ0
SPECC1L,Q69YQ0
SPECC1L,Q69YQ0
SPECC1L,Q69YQ0
ANKRD34A,Q69YU3
C12orf73,Q69YU5
C12orf73,Q69YU5
STUM,Q69YW2
TMEM200B,Q69YZ2
TMEM200B,Q69YZ2
KRT40,Q6A162
KRT39,Q6A163
PDPK2P,Q6A1A2
TXNDC8,Q6A555
TXNDC8,Q6A555
ZNF518A,Q6AHZ1
HEATR6,Q6AI08
ANKRD40,Q6AI12
SLC9A4,Q6AI14
BICRAL,Q6AI39
BICRAL,Q6AI39
ZNF324B,Q6AW86
WWC2,Q6AWC2
ZNF660,Q6AZW8
ZNF660,Q6AZW8
SCARA3,Q6AZY7
TRIM68,Q6AZZ1
TIGD3,Q6B0B8
KDM4D,Q6B0I6
HBM,Q6B0K9
DUSP13,Q6B8I1
IGFL4,Q6B9Z1
FCRLB,Q6BAA4
FCRLB,Q6BAA4
CYB5R2,Q6BCY4
CYB5R2,Q6BCY4
REP15,Q6BDI9
REP15,Q6BDI9
UHRF1BP1,Q6BDS2
SP5,Q6BEB4
AMMECR1L,Q6DCA0
AMMECR1L,Q6DCA0
ZNF787,Q6DD87
ZNF787,Q6DD87
ATL3,Q6DD88
ATL3,Q6DD88
CC2D2B,Q6DHV5
ADAL,Q6DHV7
TBC1D3G,Q6DHY5
PLAG1,Q6DJT9
PLAG1,Q6DJT9
RPL7L1,Q6DKI1
RPL7L1,Q6DKI1
LGALS9C,Q6DKI2
PVRIG,Q6DKI7
PVRIG,Q6DKI7
NXN,Q6DKJ4
TTC19,Q6DKK2
TTC19,Q6DKK2
MCTP2,Q6DN12
MCTP1,Q6DN14
FCRL6,Q6DN72
IQSEC1,Q6DN90
HIST2H2BD,Q6DRA6
CDC42BPG,Q6DT37
GPR139,Q6DWJ6
GPR139,Q6DWJ6
DMKN,Q6E0U4
DMKN,Q6E0U4
AWAT2,Q6E213
