GENE PRODUCT ID	SYMBOL	QUALIFIER	GO TERM	GO ASPECT	ECO ID	GO EVIDENCE CODE	REFERENCE	WITH/FROM	TAXON ID	ASSIGNED BY	ANNOTATION EXTENSION	DATE
Q7Z4J2	GLT6D1	enables	GO:0016758	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR005076	9606	InterPro		20201205
Q7Z7M8	B3GNT8	enables	GO:0016262	F	ECO:0000314	IDA	PMID:15620693		9606	HGNC-UCL		20051017
Q7Z7M8	B3GNT8	enables	GO:0008375	F	ECO:0000318	IBA	PMID:21873635	FB:FBgn0000221|PANTHER:PTN000130250|UniProtKB:Q7Z7M8|UniProtKB:Q9BYG0|UniProtKB:Q9C0J1|UniProtKB:Q9NY97|UniProtKB:Q9Y2A9	9606	GO_Central		20170511
Q7Z7M8	B3GNT8	enables	GO:0008376	F	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000130250|WB:WBGene00000270	9606	GO_Central		20170511
Q7Z7M8	B3GNT8	enables	GO:0008532	F	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000130272|UniProtKB:Q9C0J1|UniProtKB:Q9NY97|UniProtKB:Q9Y2A9	9606	GO_Central		20170511
Q7Z7M8	B3GNT8	enables	GO:0016758	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002659	9606	InterPro		20201205
Q7Z7M9	GALNT5	enables	GO:0004653	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.1.41	9606	UniProt		20201205
Q7Z7M9	GALNT5	enables	GO:0004653	F	ECO:0000314	IDA	PMID:10545594		9606	UniProt		20050308
Q86SF2	GALNT7	enables	GO:0004653	F	ECO:0000304	TAS	PMID:10544240		9606	PINC		20050308
Q86SF2	GALNT7	enables	GO:0004653	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.1.41	9606	UniProt		20201205
Q86SF2	GALNT7	enables	GO:0004653	F	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q80VA0|ensembl:ENSMUSP00000034021	9606	Ensembl		20201205
Q86SR1	GALNT10	enables	GO:0004653	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.1.41	9606	UniProt		20201205
Q86SR1	GALNT10	enables	GO:0004653	F	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q6P9S7|ensembl:ENSMUSP00000065096	9606	Ensembl		20201205
Q86SR1	GALNT10	enables	GO:0004653	F	ECO:0000314	IDA	PMID:19460755		9606	GO_Central		20141114
Q86SR1	GALNT10	enables	GO:0004653	F	ECO:0000314	IDA	PMID:18562306		9606	GO_Central		20141114
Q86SR1	GALNT10	enables	GO:0004653	F	ECO:0000314	IDA	PMID:12417297		9606	GO_Central		20141114
Q86TN4	TRPT1	enables	GO:0003950	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002745	9606	InterPro		20201205
Q86VD9	PIGZ	enables	GO:0000026	F	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN001101712|SGD:S000005675|UniProtKB:Q5A0L9|UniProtKB:Q86VD9	9606	GO_Central		20200311
Q86VD9	PIGZ	enables	GO:0000030	F	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000509188|SGD:S000003110|SGD:S000005163|SGD:S000005313|SGD:S000005675|TAIR:locus:2015601|TAIR:locus:4010713407|UniProtKB:Q5A0L9|UniProtKB:Q86VD9|UniProtKB:Q92521|UniProtKB:Q94A15	9606	GO_Central		20200808
Q86VD9	PIGZ	enables	GO:0000030	F	ECO:0000269	EXP	PMID:15208306		9606	Reactome		20170720
Q86VD9	PIGZ	enables	GO:0000030	F	ECO:0000316	IGI	PMID:15208306	UniProtKB:Q04174	9606	UniProt		20060809
Q86VD9	PIGZ	enables	GO:0000026	F	ECO:0000315	IMP	PMID:15208306		9606	UniProt		20061204
Q86X52	CHSY1	enables	GO:0008376	F	ECO:0000318	IBA	PMID:21873635	MGI:MGI:1926002|PANTHER:PTN000961849|UniProtKB:Q6L9W6|UniProtKB:Q76KP1|UniProtKB:Q86X52|UniProtKB:Q8IZ52|UniProtKB:Q8N6G5|UniProtKB:Q8TDX6	9606	GO_Central		20200710
Q86X52	CHSY1	enables	GO:0047238	F	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000961850|UniProtKB:Q86X52|UniProtKB:Q8TDX6	9606	GO_Central		20200710
Q86X52	CHSY1	enables	GO:0008376	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR008428	9606	InterPro		20201205
Q86X52	CHSY1	enables	GO:0047238	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.1.175	9606	UniProt		20201205
Q86X52	CHSY1	enables	GO:0050510	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.1.226	9606	UniProt		20201205
Q86X52	CHSY1	enables	GO:0047238	F	ECO:0000314	IDA	PMID:11514575		9606	MGI		20091020
Q86X52	CHSY1	enables	GO:0050510	F	ECO:0000314	IDA	PMID:11514575		9606	FlyBase		20200207
Q86Y38	XYLT1	enables	GO:0030158	F	ECO:0000318	IBA	PMID:21873635	FB:FBgn0015360|MGI:MGI:2451073|PANTHER:PTN005271747|UniProtKB:Q86Y38|UniProtKB:Q9H1B5|WB:WBGene00005024	9606	GO_Central		20190815
Q86Y38	XYLT1	enables	GO:0030158	F	ECO:0000314	IDA	PMID:11087729		9606	UniProt		20180531
Q86Y38	XYLT1	enables	GO:0030158	F	ECO:0000314	IDA	PMID:17189265		9606	UniProt		20180601
Q86Y38	XYLT1	enables	GO:0030158	F	ECO:0000314	IDA	PMID:29681470		9606	UniProt		20180531
Q86Y38	XYLT1	enables	GO:0030158	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR039864|InterPro:IPR043538	9606	InterPro		20201205
Q86Y38	XYLT1	enables	GO:0030158	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.2.26	9606	UniProt		20201205
Q86Y38	XYLT1	enables	GO:0030158	F	ECO:0000304	TAS	PMID:11099377		9606	UniProt		20061106
Q8IUC8	GALNT13	enables	GO:0004653	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.1.41	9606	UniProt		20201205
Q8IUC8	GALNT13	enables	GO:0004653	F	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8CF93|ensembl:ENSMUSP00000108253	9606	Ensembl		20201205
Q8IUC8	GALNT13	enables	GO:0004653	F	ECO:0000314	IDA	PMID:22186971		9606	UniProt		20170728
Q8IUR5	TMTC1	enables	GO:0000030	F	ECO:0000315	IMP	PMID:28973932		9606	UniProt		20181108
Q8IUR5	TMTC1	enables	GO:0004169	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.1.109	9606	UniProt		20201205
Q8IV20	LACC1	enables	GO:0004731	F	ECO:0000314	IDA	PMID:31978345		9606	UniProt		20200420
Q8IV20	LACC1	enables	GO:0017061	F	ECO:0000314	IDA	PMID:31978345		9606	UniProt		20200420
Q8IV20	LACC1	enables	GO:0047975	F	ECO:0000314	IDA	PMID:31978345		9606	UniProt		20200420
Q8IV20	LACC1	enables	GO:0004731	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.2.1	9606	UniProt		20201205
Q8IV20	LACC1	enables	GO:0017061	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.2.28	9606	UniProt		20201205
Q8IXJ6	SIRT2	enables	GO:0003950	F	ECO:0000314	IDA	PMID:10381378		9606	GO_Central		20190624
Q8IXK2	GALNT12	enables	GO:0004653	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.1.41	9606	UniProt		20201205
Q8IXQ6	PARP9	enables	GO:0003950	F	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN001025043|UniProtKB:Q460N3|UniProtKB:Q460N5|UniProtKB:Q53GL7	9606	GO_Central		20200305
Q8IXQ6	PARP9	enables	GO:1990404	F	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN001025043|UniProtKB:Q460N3|UniProtKB:Q460N5|UniProtKB:Q53GL7	9606	GO_Central		20200305
Q8IXQ6	PARP9	enables	GO:0003950	F	ECO:0000314	IDA	PMID:23230272		9606	UniProt		20130409
Q8IXQ6	PARP9	enables	GO:0003950	F	ECO:0000314	IDA	PMID:28525742		9606	UniProt		20170822
Q8IYK4	COLGALT2	enables	GO:0050211	F	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000842934|UniProtKB:Q8NBJ5	9606	GO_Central		20190819
Q8IYK4	COLGALT2	enables	GO:0050211	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.1.50	9606	UniProt		20201205
Q8IYK4	COLGALT2	enables	GO:0050211	F	ECO:0000304	TAS	Reactome:R-HSA-1981120		9606	Reactome		20161111
Q8IZ52	CHPF	enables	GO:0008376	F	ECO:0000318	IBA	PMID:21873635	MGI:MGI:1926002|PANTHER:PTN000961849|UniProtKB:Q6L9W6|UniProtKB:Q76KP1|UniProtKB:Q86X52|UniProtKB:Q8IZ52|UniProtKB:Q8N6G5|UniProtKB:Q8TDX6	9606	GO_Central		20200710
Q8IZ52	CHPF	enables	GO:0047238	F	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000961885|UniProtKB:Q8IZ52	9606	GO_Central		20200710
Q8IZ52	CHPF	enables	GO:0008376	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR008428	9606	InterPro		20201205
Q8IZ52	CHPF	enables	GO:0047238	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.1.175	9606	UniProt		20201205
Q8IZ52	CHPF	enables	GO:0050510	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.1.226	9606	UniProt		20201205
Q8IZ52	CHPF	enables	GO:0047238	F	ECO:0000314	IDA	PMID:12761225		9606	FlyBase		20200207
Q8IZ52	CHPF	enables	GO:0050510	F	ECO:0000314	IDA	PMID:12761225		9606	FlyBase		20200207
Q8N0V5	GCNT2	enables	GO:0008109	F	ECO:0000304	TAS	PMID:8449405		9606	PINC		20030904
Q8N0V5	GCNT2	enables	GO:0008109	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.1.150	9606	UniProt		20201205
Q8N0V5	GCNT2	enables	GO:0008109	F	ECO:0000315	IMP	PMID:12424189		9606	UniProt		20140131
Q8N394	TMTC2	enables	GO:0000030	F	ECO:0000315	IMP	PMID:28973932		9606	UniProt		20181108
Q8N394	TMTC2	enables	GO:0004169	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.1.109	9606	UniProt		20201205
Q8N3A8	PARP8	enables	GO:0003950	F	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000481687|UniProtKB:Q8N5Y8	9606	GO_Central		20170510
Q8N3A8	PARP8	enables	GO:1990404	F	ECO:0000314	IDA	PMID:25043379		9606	UniProt		20181127
Q8N3A8	PARP8	enables	GO:0003950	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR012317	9606	InterPro		20201205
Q8N3T1	GALNT15	enables	GO:0004653	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.1.41	9606	UniProt		20201205
Q8N3Y3	LARGE2	enables	GO:0015020	F	ECO:0000318	IBA	PMID:21873635	MGI:MGI:1342270|MGI:MGI:2443769|PANTHER:PTN000263094|UniProtKB:O95461	9606	GO_Central		20181024
Q8N3Y3	LARGE2	enables	GO:0042285	F	ECO:0000318	IBA	PMID:21873635	MGI:MGI:1342270|MGI:MGI:2443769|PANTHER:PTN000263094|UniProtKB:O95461	9606	GO_Central		20181024
Q8N3Y3	LARGE2	enables	GO:0015020	F	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q5XPT3	9606	UniProt		20141117
Q8N3Y3	LARGE2	enables	GO:0042285	F	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:Q5XPT3	9606	UniProt		20141117
Q8N3Y3	LARGE2	enables	GO:0035252	F	ECO:0000304	TAS	Reactome:R-HSA-5617138		9606	Reactome		20160722
Q8N3Y3	LARGE2	enables	GO:0015020	F	ECO:0000304	TAS	Reactome:R-HSA-5617143		9606	Reactome		20160722
Q8N428	GALNT16	enables	GO:0004653	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.1.41	9606	UniProt		20201205
Q8N428	GALNT16	enables	GO:0004653	F	ECO:0000314	IDA	PMID:22186971		9606	UniProt		20170728
Q8N4A0	GALNT4	enables	GO:0004653	F	ECO:0000314	IDA	PMID:9804815		9606	UniProt		20180926
Q8N4A0	GALNT4	enables	GO:0004653	F	ECO:0000314	IDA	PMID:29208955		9606	UniProt		20180926
Q8N4A0	GALNT4	enables	GO:0004653	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.1.41	9606	UniProt		20201205
Q8N5D6	GBGT1	enables	GO:0047277	F	ECO:0000318	IBA	PMID:21873635	MGI:MGI:2449143|PANTHER:PTN000049052|UniProtKB:F1PHE9	9606	GO_Central		20200929
Q8N5D6	GBGT1	enables	GO:0016758	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR005076	9606	InterPro		20201205
Q8N5Y8	PARP16	enables	GO:0003950	F	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000481687|UniProtKB:Q8N5Y8	9606	GO_Central		20170510
Q8N5Y8	PARP16	enables	GO:1990404	F	ECO:0000314	IDA	PMID:25043379		9606	UniProt		20181127
Q8N5Y8	PARP16	enables	GO:0003950	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR012317	9606	InterPro		20201205
Q8N5Y8	PARP16	enables	GO:0003950	F	ECO:0000315	IMP	PMID:22701565		9606	UniProt		20140210
Q8N5Y8	PARP16	enables	GO:0003950	F	ECO:0000315	IMP	PMID:23103912		9606	UniProt		20140210
Q8N6G5	CSGALNACT2	enables	GO:0008376	F	ECO:0000318	IBA	PMID:21873635	MGI:MGI:1926002|PANTHER:PTN000961849|UniProtKB:Q6L9W6|UniProtKB:Q76KP1|UniProtKB:Q86X52|UniProtKB:Q8IZ52|UniProtKB:Q8N6G5|UniProtKB:Q8TDX6	9606	GO_Central		20200710
Q8N6G5	CSGALNACT2	enables	GO:0047238	F	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000961850|UniProtKB:Q86X52|UniProtKB:Q8TDX6	9606	GO_Central		20200710
Q8N6G5	CSGALNACT2	enables	GO:0008376	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR008428	9606	InterPro		20201205
Q8N6G5	CSGALNACT2	enables	GO:0047237	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.1.174	9606	UniProt		20201205
Q8N6G5	CSGALNACT2	enables	GO:0008376	F	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8C1F4|ensembl:ENSMUSP00000039819	9606	Ensembl		20201205
Q8N6G5	CSGALNACT2	enables	GO:0008376	F	ECO:0000314	IDA	PMID:11788602		9606	UniProt		20031216
Q8N6T7	SIRT6	enables	GO:0003950	F	ECO:0000304	TAS	PMID:17456799		9606	BHF-UCL		20080911
Q8N6T7	SIRT6	enables	GO:0003956	F	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:P59941	9606	UniProt		20050408
Q8NAT1	POMGNT2	enables	GO:0008375	F	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN004527410|UniProtKB:Q8NAT1	9606	GO_Central		20200206
Q8NAT1	POMGNT2	enables	GO:0097363	F	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN004527410|UniProtKB:Q8NAT1	9606	GO_Central		20200206
Q8NAT1	POMGNT2	enables	GO:0008375	F	ECO:0000314	IDA	PMID:23929950		9606	UniProt		20130902
Q8NAT1	POMGNT2	enables	GO:0097363	F	ECO:0000315	IMP	PMID:27066570		9606	UniProt		20190220
Q8NAT1	POMGNT2	enables	GO:0097363	F	ECO:0000314	IDA	PMID:23929950		9606	MGI		20140307
Q8NAT1	POMGNT2	enables	GO:0008375	F	ECO:0000304	TAS	Reactome:R-HSA-8879117		9606	Reactome		20160718
Q8NBI6	XXYLT1	enables	GO:0035252	F	ECO:0000314	IDA	PMID:8982869		9606	UniProt		20160727
Q8NBI6	XXYLT1	enables	GO:0035252	F	ECO:0000314	IDA	PMID:22117070		9606	UniProt		20160727
Q8NBI6	XXYLT1	enables	GO:0035252	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR042465	9606	InterPro		20201205
Q8NBI6	XXYLT1	enables	GO:0035252	F	ECO:0000314	IDA	PMID:30169771		9606	FlyBase		20190128
Q8NBI6	XXYLT1	enables	GO:0035252	F	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q3U4G3|ensembl:ENSMUSP00000050246	9606	Ensembl		20201205
Q8NBJ5	COLGALT1	enables	GO:0050211	F	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000842934|UniProtKB:Q8NBJ5	9606	GO_Central		20190819
Q8NBJ5	COLGALT1	enables	GO:0050211	F	ECO:0000315	IMP	PMID:27402836		9606	UniProt		20170814
Q8NBJ5	COLGALT1	enables	GO:0050211	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.1.50	9606	UniProt		20201205
Q8NBJ5	COLGALT1	enables	GO:0050211	F	ECO:0000304	TAS	Reactome:R-HSA-1981120		9606	Reactome		20161111
Q8NBL1	POGLUT1	enables	GO:0046527	F	ECO:0000318	IBA	PMID:21873635	FB:FBgn0086253|MGI:MGI:2444232|PANTHER:PTN000258331|UniProtKB:Q6UW63|UniProtKB:Q7Z4H8|UniProtKB:Q8NBL1	9606	GO_Central		20170228
Q8NBL1	POGLUT1	enables	GO:0035251	F	ECO:0000318	IBA	PMID:21873635	FB:FBgn0086253|MGI:MGI:2444232|PANTHER:PTN000954275|UniProtKB:Q8NBL1	9606	GO_Central		20170228
Q8NBL1	POGLUT1	enables	GO:0035252	F	ECO:0000318	IBA	PMID:21873635	FB:FBgn0086253|MGI:MGI:2444232|PANTHER:PTN000954275|UniProtKB:Q8NBL1	9606	GO_Central		20170228
Q8NBL1	POGLUT1	enables	GO:0035251	F	ECO:0000314	IDA	PMID:21081508		9606	UniProt		20101217
Q8NBL1	POGLUT1	enables	GO:0035251	F	ECO:0000314	IDA	PMID:30127001		9606	UniProt		20181102
Q8NBL1	POGLUT1	enables	GO:0035252	F	ECO:0000315	IMP	PMID:27807076		9606	UniProt		20170307
Q8NBL1	POGLUT1	enables	GO:0035251	F	ECO:0000315	IMP	PMID:27807076		9606	UniProt		20170307
Q8NBL1	POGLUT1	enables	GO:0140561	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.1.376	9606	UniProt		20201205
Q8NBL1	POGLUT1	enables	GO:0140562	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.2.63	9606	UniProt		20201205
Q8NBL1	POGLUT1	enables	GO:0046527	F	ECO:0000314	IDA	PMID:21949356		9606	MGI		20120503
Q8NBL1	POGLUT1	enables	GO:0046527	F	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8BYB9|ensembl:ENSMUSP00000038166	9606	Ensembl		20201205
Q8NBL1	POGLUT1	enables	GO:0035252	F	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8BYB9|ensembl:ENSMUSP00000038166	9606	Ensembl		20201205
Q8NBL1	POGLUT1	enables	GO:0035251	F	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8BYB9|ensembl:ENSMUSP00000038166	9606	Ensembl		20201205
Q8NCL4	GALNT6	enables	GO:0004653	F	ECO:0000304	TAS	PMID:10464263		9606	PINC		20050308
Q8NCL4	GALNT6	enables	GO:0004653	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.1.41	9606	UniProt		20201205
Q8NCL4	GALNT6	enables	GO:0004653	F	ECO:0000265	IEA	GO_REF:0000107	UniProtKB:Q8C7U7|ensembl:ENSMUSP00000056705	9606	Ensembl		20201205
Q8NCR0	B3GALNT2	enables	GO:0008376	F	ECO:0000314	IDA	PMID:23929950		9606	UniProt		20130902
Q8NCR0	B3GALNT2	enables	GO:0016758	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002659	9606	InterPro		20201205
Q8NCR0	B3GALNT2	enables	GO:0008376	F	ECO:0000314	IDA	PMID:23929950		9606	MGI		20140307
Q8NCR0	B3GALNT2	enables	GO:0008376	F	ECO:0000304	TAS	Reactome:R-HSA-8931648		9606	Reactome		20160718
Q8NCW6	GALNT11	enables	GO:0004653	F	ECO:0000314	IDA	PMID:24226769		9606	UniProt		20131202
Q8NCW6	GALNT11	enables	GO:0004653	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.1.41	9606	UniProt		20201205
Q8NDV1	ST6GALNAC3	enables	GO:0001665	F	ECO:0000318	IBA	PMID:21873635	MGI:MGI:1349471|MGI:MGI:1355316|PANTHER:PTN000346036	9606	GO_Central		20200810
Q8NDV1	ST6GALNAC3	enables	GO:0008373	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001675	9606	InterPro		20201205
Q8NDV1	ST6GALNAC3	enables	GO:0047290	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.99.7	9606	UniProt		20201205
Q8NDV1	ST6GALNAC3	enables	GO:0008373	F	ECO:0000314	IDA	PMID:17123352		9606	BHF-UCL		20110721
Q8NES3	LFNG	enables	GO:0033829	F	ECO:0000318	IBA	PMID:21873635	FB:FBgn0011591|MGI:MGI:1095413|PANTHER:PTN000087518|UniProtKB:O00587|UniProtKB:Q8NES3	9606	GO_Central		20200807
Q8NES3	LFNG	enables	GO:0008375	F	ECO:0000318	IBA	PMID:21873635	FB:FBgn0011591|MGI:MGI:1095413|PANTHER:PTN000087478|UniProtKB:O00587|UniProtKB:Q8NES3	9606	GO_Central		20180308
Q8NES3	LFNG	enables	GO:0033829	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR017374	9606	InterPro		20201205
Q8NES3	LFNG	enables	GO:0033829	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.1.222	9606	UniProt		20201205
Q8NES3	LFNG	enables	GO:0033829	F	ECO:0000314	IDA	PMID:10935626		9606	FlyBase		20190121
Q8NES3	LFNG	enables	GO:0033829	F	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:O09010	9606	UniProt		20131212
Q8NFL0	B3GNT7	enables	GO:0008375	F	ECO:0000318	IBA	PMID:21873635	FB:FBgn0000221|PANTHER:PTN000130250|UniProtKB:Q7Z7M8|UniProtKB:Q9BYG0|UniProtKB:Q9C0J1|UniProtKB:Q9NY97|UniProtKB:Q9Y2A9	9606	GO_Central		20170511
Q8NFL0	B3GNT7	enables	GO:0008376	F	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000130250|WB:WBGene00000270	9606	GO_Central		20170511
Q8NFL0	B3GNT7	enables	GO:0008532	F	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000130272|UniProtKB:Q9C0J1|UniProtKB:Q9NY97|UniProtKB:Q9Y2A9	9606	GO_Central		20170511
Q8NFL0	B3GNT7	enables	GO:0016758	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002659	9606	InterPro		20201205
Q8NHY0	B4GALNT2	enables	GO:0008376	F	ECO:0000318	IBA	PMID:21873635	MGI:MGI:1342057|PANTHER:PTN001285720|RGD:620490|UniProtKB:Q00973|UniProtKB:Q8NHY0	9606	GO_Central		20200313
Q8NHY0	B4GALNT2	enables	GO:0016758	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR011143	9606	InterPro		20201205
Q8NHY0	B4GALNT2	enables	GO:0008376	F	ECO:0000304	TAS	Reactome:R-HSA-8855954		9606	Reactome		20160208
Q8NHY0	B4GALNT2	enables	GO:0008376	F	ECO:0000314	IDA	PMID:14688233		9606	UniProt		20070219
Q8NHY0	B4GALNT2	enables	GO:0008376	F	ECO:0000314	IDA	PMID:12678917		9606	UniProt		20070219
Q8TCJ2	STT3B	enables	GO:0004579	F	ECO:0000315	IMP	PMID:22467853		9606	ARUK-UCL		20200131
Q8TCJ2	STT3B	enables	GO:0004579	F	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000356208|UniProtKB:E2RG47|UniProtKB:F1PJP5|UniProtKB:P46977|UniProtKB:Q8TCJ2	9606	GO_Central		20200808
Q8TCJ2	STT3B	enables	GO:0004579	F	ECO:0000315	IMP	PMID:22607976		9606	UniProt		20120920
Q8TCJ2	STT3B	enables	GO:0004579	F	ECO:0000315	IMP	PMID:19167329		9606	UniProt		20120920
Q8TCJ2	STT3B	enables	GO:0004576	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR003674	9606	InterPro		20201205
Q8TCJ2	STT3B	enables	GO:0004579	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.99.18	9606	UniProt		20201205
Q8TCJ2	STT3B	enables	GO:0004579	F	ECO:0000250	ISS	GO_REF:0000024	UniProtKB:E2RG47	9606	UniProt		20200128
Q8TDX6	CSGALNACT1	enables	GO:0008376	F	ECO:0000318	IBA	PMID:21873635	MGI:MGI:1926002|PANTHER:PTN000961849|UniProtKB:Q6L9W6|UniProtKB:Q76KP1|UniProtKB:Q86X52|UniProtKB:Q8IZ52|UniProtKB:Q8N6G5|UniProtKB:Q8TDX6	9606	GO_Central		20200710
Q8TDX6	CSGALNACT1	enables	GO:0047238	F	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000961850|UniProtKB:Q86X52|UniProtKB:Q8TDX6	9606	GO_Central		20200710
Q8TDX6	CSGALNACT1	enables	GO:0008376	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR008428	9606	InterPro		20201205
Q8TDX6	CSGALNACT1	enables	GO:0047237	F	ECO:0000501	IEA	GO_REF:0000003	EC:2.4.1.174	9606	UniProt		20201205
Q8TDX6	CSGALNACT1	enables	GO:0015020	F	ECO:0000314	IDA	PMID:11514575		9606	UniProt		20031216
Q8TDX6	CSGALNACT1	enables	GO:0047237	F	ECO:0000314	IDA	PMID:12163485		9606	UniProt		20061120
Q8TDX6	CSGALNACT1	enables	GO:0047238	F	ECO:0000314	IDA	PMID:12163485		9606	UniProt		20061120
Q8TDX6	CSGALNACT1	enables	GO:0008955	F	ECO:0000314	IDA	PMID:11514575		9606	UniProt		20031216
Q8TDX6	CSGALNACT1	enables	GO:0008376	F	ECO:0000314	IDA	PMID:11514575		9606	UniProt		20031216
Q8TDX6	CSGALNACT1	enables	GO:0008376	F	ECO:0000250	ISS	PMID:11788602	UniProtKB:Q8N6G5	9606	UniProt		20041006
Q8WZA1	POMGNT1	enables	GO:0047223	F	ECO:0000318	IBA	PMID:21873635	PANTHER:PTN000825782|UniProtKB:Q8WZA1	9606	GO_Central		20170828
Q8WZA1	POMGNT1	enables	GO:0008375	F	ECO:0000314	IDA	PMID:27493216		9606	UniProt		20180404
Q8WZA1	POMGNT1	enables	GO:0008375	F	ECO:0000315	IMP	PMID:27391550		9606	UniProt		20161109
Q8WZA1	POMGNT1	enables	GO:0008375	F	ECO:0000315	IMP	PMID:26908613		9606	UniProt		20161109
Q8WZA1	POMGNT1	enables	GO:0008375	F	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR004139	9606	InterPro		20201205
Q8WZA1	POMGNT1	enables	GO:0047223	F	ECO:0000314	IDA	PMID:11742540		9606	MGI		20060727
Q8WZA1	POMGNT1	enables	GO:0047223	F	ECO:0000304	TAS	Reactome:R-HSA-5617037		9606	Reactome		20140730
Q92185	ST8SIA1	enables	GO:0003828	F	ECO:0000318	IBA	PMID:21873635	MGI:MGI:106018|MGI:MGI:106019|MGI:MGI:106020|MGI:MGI:109243|PANTHER:PTN000241531|UniProtKB:O43173|UniProtKB:Q92185|UniProtKB:Q92186|UniProtKB:Q92187	9606	GO_Central		20201024
Q92185	ST8SIA1	enables	GO:0003828	F	ECO:0000314	IDA	PMID:22885356		9606	UniProt		20200923
